"","date","treatment","interpolation","exp_flux","exp_flux_se","gCday"
"4347",2018-10-07,"NL","piecewise",2.67015873015873,NA,2.77095829028571
"4348",2018-10-08,"NL","piecewise",2.73428571428571,NA,2.83750609371429
"4349",2018-10-09,"NL","piecewise",2.7984126984127,NA,2.90405389714286
"4350",2018-10-10,"NL","piecewise",2.86253968253968,NA,2.97060170057143
"4351",2018-10-11,"NL","piecewise",2.92666666666667,NA,3.037149504
"4352",2018-10-12,"NL","piecewise",2.91621399176955,NA,3.02630223644444
"4353",2018-10-13,"NL","piecewise",2.90576131687243,NA,3.01545496888889
"4354",2018-10-14,"NL","piecewise",2.89530864197531,NA,3.00460770133333
"4355",2018-10-15,"NL","piecewise",2.88485596707819,NA,2.99376043377778
"4356",2018-10-16,"NL","piecewise",2.87440329218107,NA,2.98291316622222
"4357",2018-10-17,"NL","piecewise",2.86395061728395,NA,2.97206589866667
"4358",2018-10-18,"NL","piecewise",2.85349794238683,NA,2.96121863111111
"4359",2018-10-19,"NL","piecewise",2.84304526748971,NA,2.95037136355556
"4360",2018-10-20,"NL","piecewise",2.83259259259259,NA,2.939524096
"4361",2018-10-21,"NL","piecewise",2.82213991769547,NA,2.92867682844444
"4362",2018-10-22,"NL","piecewise",2.81168724279835,NA,2.91782956088889
"4363",2018-10-23,"NL","piecewise",2.80123456790123,NA,2.90698229333333
"4364",2018-10-24,"NL","piecewise",2.79078189300412,NA,2.89613502577778
"4365",2018-10-25,"NL","piecewise",2.780329218107,NA,2.88528775822222
"4366",2018-10-26,"NL","piecewise",2.76987654320988,NA,2.87444049066667
"4367",2018-10-27,"NL","piecewise",2.75942386831276,NA,2.86359322311111
"4368",2018-10-28,"NL","piecewise",2.74897119341564,NA,2.85274595555556
"4369",2018-10-29,"NL","piecewise",2.73851851851852,NA,2.841898688
"4370",2018-10-30,"NL","piecewise",2.7280658436214,NA,2.83105142044444
"4371",2018-10-31,"NL","piecewise",2.71761316872428,NA,2.82020415288889
"4372",2018-11-01,"NL","piecewise",2.70716049382716,NA,2.80935688533333
"4373",2018-11-02,"NL","piecewise",2.69670781893004,NA,2.79850961777778
"4374",2018-11-03,"NL","piecewise",2.68625514403292,NA,2.78766235022222
"4375",2018-11-04,"NL","piecewise",2.6758024691358,NA,2.77681508266667
"4376",2018-11-05,"NL","piecewise",2.66534979423868,NA,2.76596781511111
"4377",2018-11-06,"NL","piecewise",2.65489711934156,NA,2.75512054755555
"4378",2018-11-07,"NL","piecewise",2.64444444444444,NA,2.74427328
"4379",2017-10-06,"NR","piecewise",1.62111111111111,NA,1.682308704
"4380",2017-10-07,"NR","piecewise",1.60376543209877,NA,1.66430821866667
"4381",2017-10-08,"NR","piecewise",1.58641975308642,NA,1.64630773333333
"4382",2017-10-09,"NR","piecewise",1.56907407407407,NA,1.628307248
"4383",2017-10-10,"NR","piecewise",1.55172839506173,NA,1.61030676266667
"4384",2017-10-11,"NR","piecewise",1.53438271604938,NA,1.59230627733333
"4385",2017-10-12,"NR","piecewise",1.51703703703704,NA,1.574305792
"4386",2017-10-13,"NR","piecewise",1.49969135802469,NA,1.55630530666667
"4387",2017-10-14,"NR","piecewise",1.48234567901235,NA,1.53830482133333
"4388",2017-10-15,"NR","piecewise",1.465,NA,1.520304336
"4389",2017-10-16,"NR","piecewise",1.44765432098765,NA,1.50230385066667
"4390",2017-10-17,"NR","piecewise",1.43030864197531,NA,1.48430336533333
"4391",2017-10-18,"NR","piecewise",1.41296296296296,NA,1.46630288
"4392",2017-10-19,"NR","piecewise",1.39561728395062,NA,1.44830239466667
"4393",2017-10-20,"NR","piecewise",1.37827160493827,NA,1.43030190933333
"4394",2017-10-21,"NR","piecewise",1.36092592592593,NA,1.412301424
"4395",2017-10-22,"NR","piecewise",1.34358024691358,NA,1.39430093866667
"4396",2017-10-23,"NR","piecewise",1.32623456790123,NA,1.37630045333333
"4397",2017-10-24,"NR","piecewise",1.30888888888889,NA,1.358299968
"4398",2017-10-25,"NR","piecewise",1.29154320987654,NA,1.34029948266667
"4399",2017-10-26,"NR","piecewise",1.2741975308642,NA,1.32229899733333
"4400",2017-10-27,"NR","piecewise",1.25685185185185,NA,1.304298512
"4401",2017-10-28,"NR","piecewise",1.23950617283951,NA,1.28629802666667
"4402",2017-10-29,"NR","piecewise",1.22216049382716,NA,1.26829754133333
"4403",2017-10-30,"NR","piecewise",1.20481481481481,NA,1.250297056
"4404",2017-10-31,"NR","piecewise",1.18746913580247,NA,1.23229657066667
"4405",2017-11-01,"NR","piecewise",1.17012345679012,NA,1.21429608533333
"4406",2017-11-02,"NR","piecewise",1.15277777777778,NA,1.1962956
"4407",2017-11-03,"NR","piecewise",1.13543209876543,NA,1.17829511466667
"4408",2017-11-04,"NR","piecewise",1.11808641975309,NA,1.16029462933333
"4409",2017-11-05,"NR","piecewise",1.10074074074074,NA,1.142294144
"4410",2017-11-06,"NR","piecewise",1.0833950617284,NA,1.12429365866667
"4411",2017-11-07,"NR","piecewise",1.06604938271605,NA,1.10629317333333
"4412",2017-11-08,"NR","piecewise",1.0487037037037,NA,1.088292688
"4413",2017-11-09,"NR","piecewise",1.03135802469136,NA,1.07029220266667
"4414",2017-11-10,"NR","piecewise",1.01401234567901,NA,1.05229171733333
"4415",2017-11-11,"NR","piecewise",0.996666666666667,NA,1.034291232
"4416",2017-11-12,"NR","piecewise",0.979320987654321,NA,1.01629074666667
"4417",2017-11-13,"NR","piecewise",0.961975308641975,NA,0.998290261333333
"4418",2017-11-14,"NR","piecewise",0.94462962962963,NA,0.980289776
"4419",2017-11-15,"NR","piecewise",0.927283950617284,NA,0.962289290666667
"4420",2017-11-16,"NR","piecewise",0.909938271604938,NA,0.944288805333333
"4421",2017-11-17,"NR","piecewise",0.892592592592593,NA,0.92628832
"4422",2017-11-18,"NR","piecewise",0.875246913580247,NA,0.908287834666667
"4423",2017-11-19,"NR","piecewise",0.857901234567901,NA,0.890287349333333
"4424",2017-11-20,"NR","piecewise",0.840555555555556,NA,0.872286864
"4425",2017-11-21,"NR","piecewise",0.82320987654321,NA,0.854286378666667
"4426",2017-11-22,"NR","piecewise",0.805864197530864,NA,0.836285893333333
"4427",2017-11-23,"NR","piecewise",0.788518518518519,NA,0.818285408
"4428",2017-11-24,"NR","piecewise",0.771172839506173,NA,0.800284922666667
"4429",2017-11-25,"NR","piecewise",0.753827160493827,NA,0.782284437333333
"4430",2017-11-26,"NR","piecewise",0.736481481481482,NA,0.764283952
"4431",2017-11-27,"NR","piecewise",0.719135802469136,NA,0.746283466666667
"4432",2017-11-28,"NR","piecewise",0.70179012345679,NA,0.728282981333333
"4433",2017-11-29,"NR","piecewise",0.684444444444444,NA,0.710282496
"4434",2017-11-30,"NR","piecewise",0.678039215686274,NA,0.703635467294118
"4435",2017-12-01,"NR","piecewise",0.671633986928104,NA,0.696988438588235
"4436",2017-12-02,"NR","piecewise",0.665228758169935,NA,0.690341409882353
"4437",2017-12-03,"NR","piecewise",0.658823529411765,NA,0.683694381176471
"4438",2017-12-04,"NR","piecewise",0.652418300653595,NA,0.677047352470588
"4439",2017-12-05,"NR","piecewise",0.646013071895425,NA,0.670400323764706
"4440",2017-12-06,"NR","piecewise",0.639607843137255,NA,0.663753295058823
"4441",2017-12-07,"NR","piecewise",0.633202614379085,NA,0.657106266352941
"4442",2017-12-08,"NR","piecewise",0.626797385620915,NA,0.650459237647059
"4443",2017-12-09,"NR","piecewise",0.620392156862745,NA,0.643812208941177
"4444",2017-12-10,"NR","piecewise",0.613986928104575,NA,0.637165180235294
"4445",2017-12-11,"NR","piecewise",0.607581699346405,NA,0.630518151529412
"4446",2017-12-12,"NR","piecewise",0.601176470588235,NA,0.623871122823529
"4447",2017-12-13,"NR","piecewise",0.594771241830065,NA,0.617224094117647
"4448",2017-12-14,"NR","piecewise",0.588366013071895,NA,0.610577065411765
"4449",2017-12-15,"NR","piecewise",0.581960784313725,NA,0.603930036705882
"4450",2017-12-16,"NR","piecewise",0.575555555555556,NA,0.597283008
"4451",2017-12-17,"NR","piecewise",0.569150326797386,NA,0.590635979294118
"4452",2017-12-18,"NR","piecewise",0.562745098039216,NA,0.583988950588235
"4453",2017-12-19,"NR","piecewise",0.556339869281046,NA,0.577341921882353
"4454",2017-12-20,"NR","piecewise",0.549934640522876,NA,0.570694893176471
"4455",2017-12-21,"NR","piecewise",0.543529411764706,NA,0.564047864470588
"4456",2017-12-22,"NR","piecewise",0.537124183006536,NA,0.557400835764706
"4457",2017-12-23,"NR","piecewise",0.530718954248366,NA,0.550753807058824
"4458",2017-12-24,"NR","piecewise",0.524313725490196,NA,0.544106778352941
"4459",2017-12-25,"NR","piecewise",0.517908496732026,NA,0.537459749647059
"4460",2017-12-26,"NR","piecewise",0.511503267973856,NA,0.530812720941176
"4461",2017-12-27,"NR","piecewise",0.505098039215686,NA,0.524165692235294
"4462",2017-12-28,"NR","piecewise",0.498692810457516,NA,0.517518663529412
"4463",2017-12-29,"NR","piecewise",0.492287581699346,NA,0.510871634823529
"4464",2017-12-30,"NR","piecewise",0.485882352941176,NA,0.504224606117647
"4465",2017-12-31,"NR","piecewise",0.479477124183007,NA,0.497577577411765
"4466",2018-01-01,"NR","piecewise",0.473071895424837,NA,0.490930548705882
"4467",2018-01-02,"NR","piecewise",0.466666666666667,NA,0.48428352
"4468",2018-01-03,"NR","piecewise",0.460261437908497,NA,0.477636491294118
"4469",2018-01-04,"NR","piecewise",0.453856209150327,NA,0.470989462588235
"4470",2018-01-05,"NR","piecewise",0.447450980392157,NA,0.464342433882353
"4471",2018-01-06,"NR","piecewise",0.441045751633987,NA,0.457695405176471
"4472",2018-01-07,"NR","piecewise",0.434640522875817,NA,0.451048376470588
"4473",2018-01-08,"NR","piecewise",0.428235294117647,NA,0.444401347764706
"4474",2018-01-09,"NR","piecewise",0.421830065359477,NA,0.437754319058824
"4475",2018-01-10,"NR","piecewise",0.415424836601307,NA,0.431107290352941
"4476",2018-01-11,"NR","piecewise",0.409019607843137,NA,0.424460261647059
"4477",2018-01-12,"NR","piecewise",0.402614379084967,NA,0.417813232941176
"4478",2018-01-13,"NR","piecewise",0.396209150326797,NA,0.411166204235294
"4479",2018-01-14,"NR","piecewise",0.389803921568627,NA,0.404519175529412
"4480",2018-01-15,"NR","piecewise",0.383398692810458,NA,0.39787214682353
"4481",2018-01-16,"NR","piecewise",0.376993464052288,NA,0.391225118117647
"4482",2018-01-17,"NR","piecewise",0.370588235294118,NA,0.384578089411765
"4483",2018-01-18,"NR","piecewise",0.364183006535948,NA,0.377931060705882
"4484",2018-01-19,"NR","piecewise",0.357777777777778,NA,0.371284032
"4485",2018-01-20,"NR","piecewise",0.371428571428571,NA,0.385450148571429
"4486",2018-01-21,"NR","piecewise",0.385079365079365,NA,0.399616265142857
"4487",2018-01-22,"NR","piecewise",0.398730158730159,NA,0.413782381714286
"4488",2018-01-23,"NR","piecewise",0.412380952380952,NA,0.427948498285714
"4489",2018-01-24,"NR","piecewise",0.426031746031746,NA,0.442114614857143
"4490",2018-01-25,"NR","piecewise",0.43968253968254,NA,0.456280731428571
"4491",2018-01-26,"NR","piecewise",0.453333333333333,NA,0.470446848
"4492",2018-01-27,"NR","piecewise",0.466984126984127,NA,0.484612964571429
"4493",2018-01-28,"NR","piecewise",0.480634920634921,NA,0.498779081142857
"4494",2018-01-29,"NR","piecewise",0.494285714285714,NA,0.512945197714286
"4495",2018-01-30,"NR","piecewise",0.507936507936508,NA,0.527111314285714
"4496",2018-01-31,"NR","piecewise",0.521587301587302,NA,0.541277430857143
"4497",2018-02-01,"NR","piecewise",0.535238095238095,NA,0.555443547428571
"4498",2018-02-02,"NR","piecewise",0.548888888888889,NA,0.569609664
"4499",2018-02-03,"NR","piecewise",0.562539682539683,NA,0.583775780571429
"4500",2018-02-04,"NR","piecewise",0.576190476190476,NA,0.597941897142857
"4501",2018-02-05,"NR","piecewise",0.58984126984127,NA,0.612108013714286
"4502",2018-02-06,"NR","piecewise",0.603492063492064,NA,0.626274130285714
"4503",2018-02-07,"NR","piecewise",0.617142857142857,NA,0.640440246857143
"4504",2018-02-08,"NR","piecewise",0.630793650793651,NA,0.654606363428571
"4505",2018-02-09,"NR","piecewise",0.644444444444444,NA,0.66877248
"4506",2018-02-10,"NR","piecewise",0.652607407407407,NA,0.67724359808
"4507",2018-02-11,"NR","piecewise",0.66077037037037,NA,0.68571471616
"4508",2018-02-12,"NR","piecewise",0.668933333333333,NA,0.69418583424
"4509",2018-02-13,"NR","piecewise",0.677096296296296,NA,0.70265695232
"4510",2018-02-14,"NR","piecewise",0.685259259259259,NA,0.7111280704
"4511",2018-02-15,"NR","piecewise",0.693422222222222,NA,0.71959918848
"4512",2018-02-16,"NR","piecewise",0.701585185185185,NA,0.72807030656
"4513",2018-02-17,"NR","piecewise",0.709748148148148,NA,0.73654142464
"4514",2018-02-18,"NR","piecewise",0.717911111111111,NA,0.74501254272
"4515",2018-02-19,"NR","piecewise",0.726074074074074,NA,0.7534836608
"4516",2018-02-20,"NR","piecewise",0.734237037037037,NA,0.76195477888
"4517",2018-02-21,"NR","piecewise",0.7424,NA,0.77042589696
"4518",2018-02-22,"NR","piecewise",0.750562962962963,NA,0.77889701504
"4519",2018-02-23,"NR","piecewise",0.758725925925926,NA,0.78736813312
"4520",2018-02-24,"NR","piecewise",0.766888888888889,NA,0.7958392512
"4521",2018-02-25,"NR","piecewise",0.775051851851852,NA,0.80431036928
"4522",2018-02-26,"NR","piecewise",0.783214814814815,NA,0.81278148736
"4523",2018-02-27,"NR","piecewise",0.791377777777778,NA,0.82125260544
"4524",2018-02-28,"NR","piecewise",0.799540740740741,NA,0.82972372352
"4525",2018-03-01,"NR","piecewise",0.807703703703704,NA,0.8381948416
"4526",2018-03-02,"NR","piecewise",0.815866666666667,NA,0.84666595968
"4527",2018-03-03,"NR","piecewise",0.82402962962963,NA,0.85513707776
"4528",2018-03-04,"NR","piecewise",0.832192592592593,NA,0.86360819584
"4529",2018-03-05,"NR","piecewise",0.840355555555556,NA,0.87207931392
"4530",2018-03-06,"NR","piecewise",0.848518518518518,NA,0.880550432
"4531",2018-03-07,"NR","piecewise",0.856681481481481,NA,0.88902155008
"4532",2018-03-08,"NR","piecewise",0.864844444444444,NA,0.89749266816
"4533",2018-03-09,"NR","piecewise",0.873007407407407,NA,0.90596378624
"4534",2018-03-10,"NR","piecewise",0.88117037037037,NA,0.91443490432
"4535",2018-03-11,"NR","piecewise",0.889333333333333,NA,0.9229060224
"4536",2018-03-12,"NR","piecewise",0.897496296296296,NA,0.93137714048
"4537",2018-03-13,"NR","piecewise",0.905659259259259,NA,0.93984825856
"4538",2018-03-14,"NR","piecewise",0.913822222222222,NA,0.94831937664
"4539",2018-03-15,"NR","piecewise",0.921985185185185,NA,0.95679049472
"4540",2018-03-16,"NR","piecewise",0.930148148148148,NA,0.9652616128
"4541",2018-03-17,"NR","piecewise",0.938311111111111,NA,0.97373273088
"4542",2018-03-18,"NR","piecewise",0.946474074074074,NA,0.98220384896
"4543",2018-03-19,"NR","piecewise",0.954637037037037,NA,0.99067496704
"4544",2018-03-20,"NR","piecewise",0.9628,NA,0.99914608512
"4545",2018-03-21,"NR","piecewise",0.970962962962963,NA,1.0076172032
"4546",2018-03-22,"NR","piecewise",0.979125925925926,NA,1.01608832128
"4547",2018-03-23,"NR","piecewise",0.987288888888889,NA,1.02455943936
"4548",2018-03-24,"NR","piecewise",0.995451851851852,NA,1.03303055744
"4549",2018-03-25,"NR","piecewise",1.00361481481481,NA,1.04150167552
"4550",2018-03-26,"NR","piecewise",1.01177777777778,NA,1.0499727936
"4551",2018-03-27,"NR","piecewise",1.01994074074074,NA,1.05844391168
"4552",2018-03-28,"NR","piecewise",1.0281037037037,NA,1.06691502976
"4553",2018-03-29,"NR","piecewise",1.03626666666667,NA,1.07538614784
"4554",2018-03-30,"NR","piecewise",1.04442962962963,NA,1.08385726592
"4555",2018-03-31,"NR","piecewise",1.05259259259259,NA,1.092328384
"4556",2018-04-01,"NR","piecewise",1.06075555555556,NA,1.10079950208
"4557",2018-04-02,"NR","piecewise",1.06891851851852,NA,1.10927062016
"4558",2018-04-03,"NR","piecewise",1.07708148148148,NA,1.11774173824
"4559",2018-04-04,"NR","piecewise",1.08524444444444,NA,1.12621285632
"4560",2018-04-05,"NR","piecewise",1.09340740740741,NA,1.1346839744
"4561",2018-04-06,"NR","piecewise",1.10157037037037,NA,1.14315509248
"4562",2018-04-07,"NR","piecewise",1.10973333333333,NA,1.15162621056
"4563",2018-04-08,"NR","piecewise",1.1178962962963,NA,1.16009732864
"4564",2018-04-09,"NR","piecewise",1.12605925925926,NA,1.16856844672
"4565",2018-04-10,"NR","piecewise",1.13422222222222,NA,1.1770395648
"4566",2018-04-11,"NR","piecewise",1.14238518518519,NA,1.18551068288
"4567",2018-04-12,"NR","piecewise",1.15054814814815,NA,1.19398180096
"4568",2018-04-13,"NR","piecewise",1.15871111111111,NA,1.20245291904
"4569",2018-04-14,"NR","piecewise",1.16687407407407,NA,1.21092403712
"4570",2018-04-15,"NR","piecewise",1.17503703703704,NA,1.2193951552
"4571",2018-04-16,"NR","piecewise",1.1832,NA,1.22786627328
"4572",2018-04-17,"NR","piecewise",1.19136296296296,NA,1.23633739136
"4573",2018-04-18,"NR","piecewise",1.19952592592593,NA,1.24480850944
"4574",2018-04-19,"NR","piecewise",1.20768888888889,NA,1.25327962752
"4575",2018-04-20,"NR","piecewise",1.21585185185185,NA,1.2617507456
"4576",2018-04-21,"NR","piecewise",1.22401481481481,NA,1.27022186368
"4577",2018-04-22,"NR","piecewise",1.23217777777778,NA,1.27869298176
"4578",2018-04-23,"NR","piecewise",1.24034074074074,NA,1.28716409984
"4579",2018-04-24,"NR","piecewise",1.2485037037037,NA,1.29563521792
"4580",2018-04-25,"NR","piecewise",1.25666666666667,NA,1.304106336
"4581",2018-04-26,"NR","piecewise",1.25827160493827,NA,1.30577186133333
"4582",2018-04-27,"NR","piecewise",1.25987654320988,NA,1.30743738666667
"4583",2018-04-28,"NR","piecewise",1.26148148148148,NA,1.309102912
"4584",2018-04-29,"NR","piecewise",1.26308641975309,NA,1.31076843733333
"4585",2018-04-30,"NR","piecewise",1.26469135802469,NA,1.31243396266667
"4586",2018-05-01,"NR","piecewise",1.2662962962963,NA,1.314099488
"4587",2018-05-02,"NR","piecewise",1.2679012345679,NA,1.31576501333333
"4588",2018-05-03,"NR","piecewise",1.26950617283951,NA,1.31743053866667
"4589",2018-05-04,"NR","piecewise",1.27111111111111,NA,1.319096064
"4590",2018-05-05,"NR","piecewise",1.33555555555556,NA,1.385973312
"4591",2018-05-06,"NR","piecewise",1.4,NA,1.45285056
"4592",2018-05-07,"NR","piecewise",1.46444444444444,NA,1.519727808
"4593",2018-05-08,"NR","piecewise",1.52888888888889,NA,1.586605056
"4594",2018-05-09,"NR","piecewise",1.59333333333333,NA,1.653482304
"4595",2018-05-10,"NR","piecewise",1.65777777777778,NA,1.720359552
"4596",2018-05-11,"NR","piecewise",1.72222222222222,NA,1.7872368
"4597",2018-05-12,"NR","piecewise",1.78666666666667,NA,1.854114048
"4598",2018-05-13,"NR","piecewise",1.85111111111111,NA,1.920991296
"4599",2018-05-14,"NR","piecewise",1.91555555555556,NA,1.987868544
"4600",2018-05-15,"NR","piecewise",1.98,NA,2.054745792
"4601",2018-05-16,"NR","piecewise",2.04444444444444,NA,2.12162304
"4602",2018-05-17,"NR","piecewise",2.10888888888889,NA,2.188500288
"4603",2018-05-18,"NR","piecewise",2.17333333333333,NA,2.255377536
"4604",2018-05-19,"NR","piecewise",2.82555555555556,NA,2.932221408
"4605",2018-05-20,"NR","piecewise",2.78679738562091,NA,2.89200010164706
"4606",2018-05-21,"NR","piecewise",2.74803921568627,NA,2.85177879529412
"4607",2018-05-22,"NR","piecewise",2.70928104575163,NA,2.81155748894118
"4608",2018-05-23,"NR","piecewise",2.67052287581699,NA,2.77133618258823
"4609",2018-05-24,"NR","piecewise",2.63176470588235,NA,2.73111487623529
"4610",2018-05-25,"NR","piecewise",2.59300653594771,NA,2.69089356988235
"4611",2018-05-26,"NR","piecewise",2.55424836601307,NA,2.65067226352941
"4612",2018-05-27,"NR","piecewise",2.51549019607843,NA,2.61045095717647
"4613",2018-05-28,"NR","piecewise",2.47673202614379,NA,2.57022965082353
"4614",2018-05-29,"NR","piecewise",2.43797385620915,NA,2.53000834447059
"4615",2018-05-30,"NR","piecewise",2.39921568627451,NA,2.48978703811765
"4616",2018-05-31,"NR","piecewise",2.36045751633987,NA,2.44956573176471
"4617",2018-06-01,"NR","piecewise",2.32169934640523,NA,2.40934442541176
"4618",2018-06-02,"NR","piecewise",2.28294117647059,NA,2.36912311905882
"4619",2018-06-03,"NR","piecewise",2.24418300653595,NA,2.32890181270588
"4620",2018-06-04,"NR","piecewise",2.20542483660131,NA,2.28868050635294
"4621",2018-06-05,"NR","piecewise",2.16666666666667,NA,2.2484592
"4622",2018-06-06,"NR","piecewise",2.08277777777778,NA,2.161403472
"4623",2018-06-07,"NR","piecewise",1.99888888888889,NA,2.074347744
"4624",2018-06-08,"NR","piecewise",1.915,NA,1.987292016
"4625",2018-06-09,"NR","piecewise",1.83111111111111,NA,1.900236288
"4626",2018-06-10,"NR","piecewise",1.74722222222222,NA,1.81318056
"4627",2018-06-11,"NR","piecewise",1.66333333333333,NA,1.726124832
"4628",2018-06-12,"NR","piecewise",1.58,NA,1.639645632
"4629",2018-06-13,"NR","piecewise",1.82055555555556,NA,1.889282256
"4630",2018-06-14,"NR","piecewise",1.9475,NA,2.021018904
"4631",2018-06-15,"NR","piecewise",2.07444444444444,NA,2.152755552
"4632",2018-06-16,"NR","piecewise",2.20138888888889,NA,2.2844922
"4633",2018-06-17,"NR","piecewise",2.32833333333333,NA,2.416228848
"4634",2018-06-18,"NR","piecewise",2.45527777777778,NA,2.547965496
"4635",2018-06-19,"NR","piecewise",2.58222222222222,NA,2.679702144
"4636",2018-06-20,"NR","piecewise",2.91,NA,3.019853664
"4637",2018-06-21,"NR","piecewise",2.35916666666667,NA,2.448226152
"4638",2018-06-22,"NR","piecewise",2.38886574074074,NA,2.479046378
"4639",2018-06-23,"NR","piecewise",2.41856481481482,NA,2.509866604
"4640",2018-06-24,"NR","piecewise",2.44826388888889,NA,2.54068683
"4641",2018-06-25,"NR","piecewise",2.47796296296296,NA,2.571507056
"4642",2018-06-26,"NR","piecewise",2.50766203703704,NA,2.602327282
"4643",2018-06-27,"NR","piecewise",2.53736111111111,NA,2.633147508
"4644",2018-06-28,"NR","piecewise",2.56706018518519,NA,2.663967734
"4645",2018-06-29,"NR","piecewise",2.59675925925926,NA,2.69478796
"4646",2018-06-30,"NR","piecewise",2.62645833333333,NA,2.725608186
"4647",2018-07-01,"NR","piecewise",2.65615740740741,NA,2.756428412
"4648",2018-07-02,"NR","piecewise",2.68585648148148,NA,2.787248638
"4649",2018-07-03,"NR","piecewise",2.71555555555556,NA,2.818068864
"4650",2018-07-04,"NR","piecewise",2.76851851851852,NA,2.8730312
"4651",2018-07-05,"NR","piecewise",2.82148148148148,NA,2.927993536
"4652",2018-07-06,"NR","piecewise",2.87444444444444,NA,2.982955872
"4653",2018-07-07,"NR","piecewise",2.92740740740741,NA,3.037918208
"4654",2018-07-08,"NR","piecewise",2.98037037037037,NA,3.092880544
"4655",2018-07-09,"NR","piecewise",3.03333333333333,NA,3.14784288
"4656",2018-07-10,"NR","piecewise",3.0862962962963,NA,3.202805216
"4657",2018-07-11,"NR","piecewise",3.13925925925926,NA,3.257767552
"4658",2018-07-12,"NR","piecewise",3.19222222222222,NA,3.312729888
"4659",2018-07-13,"NR","piecewise",3.24518518518518,NA,3.367692224
"4660",2018-07-14,"NR","piecewise",3.29814814814815,NA,3.42265456
"4661",2018-07-15,"NR","piecewise",3.35111111111111,NA,3.477616896
"4662",2018-07-16,"NR","piecewise",3.40407407407407,NA,3.532579232
"4663",2018-07-17,"NR","piecewise",3.45703703703704,NA,3.587541568
"4664",2018-07-18,"NR","piecewise",3.51,NA,3.642503904
"4665",2018-07-19,"NR","piecewise",3.51703703703704,NA,3.649806592
"4666",2018-07-20,"NR","piecewise",3.52407407407407,NA,3.65710928
"4667",2018-07-21,"NR","piecewise",3.53111111111111,NA,3.664411968
"4668",2018-07-22,"NR","piecewise",3.53814814814815,NA,3.671714656
"4669",2018-07-23,"NR","piecewise",3.54518518518518,NA,3.679017344
"4670",2018-07-24,"NR","piecewise",3.55222222222222,NA,3.686320032
"4671",2018-07-25,"NR","piecewise",3.55925925925926,NA,3.69362272
"4672",2018-07-26,"NR","piecewise",3.5662962962963,NA,3.700925408
"4673",2018-07-27,"NR","piecewise",3.57333333333333,NA,3.708228096
"4674",2018-07-28,"NR","piecewise",3.54290598290598,NA,3.67665210092308
"4675",2018-07-29,"NR","piecewise",3.51247863247863,NA,3.64507610584615
"4676",2018-07-30,"NR","piecewise",3.48205128205128,NA,3.61350011076923
"4677",2018-07-31,"NR","piecewise",3.45162393162393,NA,3.58192411569231
"4678",2018-08-01,"NR","piecewise",3.42119658119658,NA,3.55034812061538
"4679",2018-08-02,"NR","piecewise",3.39076923076923,NA,3.51877212553846
"4680",2018-08-03,"NR","piecewise",3.36034188034188,NA,3.48719613046154
"4681",2018-08-04,"NR","piecewise",3.32991452991453,NA,3.45562013538462
"4682",2018-08-05,"NR","piecewise",3.29948717948718,NA,3.42404414030769
"4683",2018-08-06,"NR","piecewise",3.26905982905983,NA,3.39246814523077
"4684",2018-08-07,"NR","piecewise",3.23863247863248,NA,3.36089215015385
"4685",2018-08-08,"NR","piecewise",3.20820512820513,NA,3.32931615507692
"4686",2018-08-09,"NR","piecewise",3.17777777777778,NA,3.29774016
"4687",2018-08-10,"NR","piecewise",3.15547325102881,NA,3.27459362844444
"4688",2018-08-11,"NR","piecewise",3.13316872427984,NA,3.25144709688889
"4689",2018-08-12,"NR","piecewise",3.11086419753086,NA,3.22830056533333
"4690",2018-08-13,"NR","piecewise",3.08855967078189,NA,3.20515403377778
"4691",2018-08-14,"NR","piecewise",3.06625514403292,NA,3.18200750222222
"4692",2018-08-15,"NR","piecewise",3.04395061728395,NA,3.15886097066667
"4693",2018-08-16,"NR","piecewise",3.02164609053498,NA,3.13571443911111
"4694",2018-08-17,"NR","piecewise",2.99934156378601,NA,3.11256790755556
"4695",2018-08-18,"NR","piecewise",2.97703703703704,NA,3.089421376
"4696",2018-08-19,"NR","piecewise",2.95473251028807,NA,3.06627484444444
"4697",2018-08-20,"NR","piecewise",2.93242798353909,NA,3.04312831288889
"4698",2018-08-21,"NR","piecewise",2.91012345679012,NA,3.01998178133333
"4699",2018-08-22,"NR","piecewise",2.88781893004115,NA,2.99683524977778
"4700",2018-08-23,"NR","piecewise",2.86551440329218,NA,2.97368871822222
"4701",2018-08-24,"NR","piecewise",2.84320987654321,NA,2.95054218666667
"4702",2018-08-25,"NR","piecewise",2.82090534979424,NA,2.92739565511111
"4703",2018-08-26,"NR","piecewise",2.79860082304527,NA,2.90424912355556
"4704",2018-08-27,"NR","piecewise",2.7762962962963,NA,2.881102592
"4705",2018-08-28,"NR","piecewise",2.75399176954733,NA,2.85795606044445
"4706",2018-08-29,"NR","piecewise",2.73168724279835,NA,2.83480952888889
"4707",2018-08-30,"NR","piecewise",2.70938271604938,NA,2.81166299733333
"4708",2018-08-31,"NR","piecewise",2.68707818930041,NA,2.78851646577778
"4709",2018-09-01,"NR","piecewise",2.66477366255144,NA,2.76536993422222
"4710",2018-09-02,"NR","piecewise",2.64246913580247,NA,2.74222340266667
"4711",2018-09-03,"NR","piecewise",2.6201646090535,NA,2.71907687111111
"4712",2018-09-04,"NR","piecewise",2.59786008230453,NA,2.69593033955556
